sportsbook,jurisdiction,season,player,source_player,market,line,side,american_odds,decimal_odds,retrieved_at_ct,market_id,selection_id,source_url,source_line,source_american_odds,source_decimal_odds,source_market_id,source_selection_id,source_lines_used,source_odds_used,no_vig_probability_at_source_line,source_overround,logit_probability_at_source_line,logistic_scale,scale_ratio,line_adjustment,normalization_method
BetRivers,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,1000.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,1000.5,-110,1.91,2645078656,4180256682,1000.5,Over -110|Under -110,0.5,1.047619048,0,306.102886379,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,1000.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,1000.5,-110,1.91,2645078656,4180256684,1000.5,Over -110|Under -110,0.5,1.047619048,0,306.102886379,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,975.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,975.5,-115,1.86957,45117966-4381-3612-9ceb-77c83bffda20,dce76337-5f7f-3c59-9582-535f51438bee,975.5,Over -115|Under -115,0.5,1.069767442,0,298.454138594,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,975.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,975.5,-115,1.86957,45117966-4381-3612-9ceb-77c83bffda20,7e515bc9-c95e-376e-8b27-ae73932d7d5b,975.5,Over -115|Under -115,0.5,1.069767442,0,298.454138594,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,999.5,Over,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,999.5,-110,1.9090909090909092,,,999.5,Over -110|Under -110,0.5,1.047619048,0,305.796936468,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,999.5,Under,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,999.5,-110,1.9090909090909092,,,999.5,Over -110|Under -110,0.5,1.047619048,0,305.796936468,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,975.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,975.5,-114,1.87719298245614,717.167942002,99965603,975.5,Over -114|Under -114,0.5,1.065420561,0,298.454138594,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,975.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,975.5,-114,1.87719298245614,717.167942002,99965602,975.5,Over -114|Under -114,0.5,1.065420561,0,298.454138594,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,986.24562,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,999.5,-105,1.9523809523809523,,,999.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,305.796936468,0.305949911424,-13.254379609,paired_two_way_proportional_devig_logistic
bet365,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,986.24562,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,999.5,-115,1.8695652173913042,,,999.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,305.796936468,0.305949911424,-13.254379609,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1267.082893,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,1250.5,-115,1.87,1512596750,2173486814,1250.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,382.590364235,0.305949911424,16.582893148,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1267.082893,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,1250.5,-105,1.95,1512596750,2173486815,1250.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,382.590364235,0.305949911424,16.582893148,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1191.464666,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,1225.5,100,2.0,2651646128,4201900203,1225.5,Over 100|Under -121,0.477321814,1.047511312,-0.090775025,374.94161645,0.305949911424,-34.035334471,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1191.464666,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,1225.5,-121,1.83,2651646128,4201900204,1225.5,Over 100|Under -121,0.522678186,1.047511312,0.090775025,374.94161645,0.305949911424,-34.035334471,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1250.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,1250.5,-115,1.86957,d0554fe5-c500-31b3-a575-35560c50c28c,b73fbbc1-cffc-301f-97fe-ce0583726a60,1250.5,Over -115|Under -115,0.5,1.069767442,0,382.590364235,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1250.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,1250.5,-115,1.86957,d0554fe5-c500-31b3-a575-35560c50c28c,1162d666-6333-3ca3-b2a5-a18cb5476eb6,1250.5,Over -115|Under -115,0.5,1.069767442,0,382.590364235,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1225.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,1225.5,-114,1.87719298245614,717.167940444,99983863,1225.5,Over -114|Under -114,0.5,1.065420561,0,374.94161645,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1225.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,1225.5,-114,1.87719298245614,717.167940444,99983864,1225.5,Over -114|Under -114,0.5,1.065420561,0,374.94161645,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1232.930368,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,1249.5,-105,1.9523809523809523,,,1249.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,382.284414324,0.305949911424,-16.569632138,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Derrick Henry,Derrick Henry,rushing_yards,1232.930368,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,1249.5,-115,1.8695652173913042,,,1249.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,382.284414324,0.305949911424,-16.569632138,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Drake Maye,Drake Maye,rushing_yards,405.811035,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,400.5,-115,1.87,1527402091,2211494890,400.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,122.532939525,0.305949911424,5.311034551,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Drake Maye,Drake Maye,rushing_yards,405.811035,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,400.5,-105,1.95,1527402091,2211494891,400.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,122.532939525,0.305949911424,5.311034551,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Drake Maye,Drake Maye,rushing_yards,420.45791,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,425.5,-106,1.95,2651260626,4200594003,425.5,Over -106|Under -115,0.490318417,1.049446828,-0.038731175,130.181687311,0.305949911424,-5.042089702,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Drake Maye,Drake Maye,rushing_yards,420.45791,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,425.5,-115,1.87,2651260626,4200594004,425.5,Over -106|Under -115,0.509681583,1.049446828,0.038731175,130.181687311,0.305949911424,-5.042089702,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Drake Maye,Drake Maye,rushing_yards,425.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,425.5,-115,1.86957,2751793e-1696-3e6b-a705-866d30bbf306,02bf28eb-eda3-36bf-8701-9306ecb6c619,425.5,Over -115|Under -115,0.5,1.069767442,0,130.181687311,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Drake Maye,Drake Maye,rushing_yards,425.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,425.5,-115,1.86957,2751793e-1696-3e6b-a705-866d30bbf306,89a0c3df-835d-3031-b300-964b8bf8c00c,425.5,Over -115|Under -115,0.5,1.069767442,0,130.181687311,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Drake Maye,Drake Maye,rushing_yards,400.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,400.5,-114,1.87719298245614,717.167947458,98228178,400.5,Over -114|Under -114,0.5,1.065420561,0,122.532939525,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Drake Maye,Drake Maye,rushing_yards,400.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,400.5,-114,1.87719298245614,717.167947458,98228179,400.5,Over -114|Under -114,0.5,1.065420561,0,122.532939525,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Drake Maye,Drake Maye,rushing_yards,418.870701,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,424.5,-105,1.9523809523809523,,,424.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,129.875737399,0.305949911424,-5.629298794,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Drake Maye,Drake Maye,rushing_yards,418.870701,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,424.5,-115,1.8695652173913042,,,424.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,129.875737399,0.305949911424,-5.629298794,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Isiah Pacheco,Isiah Pacheco,rushing_yards,500.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,500.5,-115,1.86957,65e3a729-815a-312e-9c14-2212c61cce1a,7e46df4e-bcc7-3982-8b77-0a6fd3f31416,500.5,Over -115|Under -115,0.5,1.069767442,0,153.127930668,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Isiah Pacheco,Isiah Pacheco,rushing_yards,500.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,500.5,-115,1.86957,65e3a729-815a-312e-9c14-2212c61cce1a,3c3fd671-ceb3-3069-b9eb-0cbd61c2c64f,500.5,Over -115|Under -115,0.5,1.069767442,0,153.127930668,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,675.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,675.5,-110,1.91,2661372369,4234479882,675.5,Over -110|Under -110,0.5,1.047619048,0,206.669165167,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,675.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,675.5,-110,1.91,2661372369,4234479883,675.5,Over -110|Under -110,0.5,1.047619048,0,206.669165167,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,675.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,675.5,-115,1.86957,ba1dee5f-fda2-326d-9b54-dc087fd77abc,6eff266e-cb0f-302b-b637-77316ede1f33,675.5,Over -115|Under -115,0.5,1.069767442,0,206.669165167,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,675.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,675.5,-115,1.86957,ba1dee5f-fda2-326d-9b54-dc087fd77abc,20a9719a-cbce-3ffb-a537-f6991e9c9833,675.5,Over -115|Under -115,0.5,1.069767442,0,206.669165167,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,675.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,675.5,-114,1.87719298245614,717.173594356,99983973,675.5,Over -114|Under -114,0.5,1.065420561,0,206.669165167,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,675.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,675.5,-114,1.87719298245614,717.173594356,99983972,675.5,Over -114|Under -114,0.5,1.065420561,0,206.669165167,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,674.5,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,674.5,-110,1.9090909090909092,,,674.5,Over -110|Under -110,0.5,1.047619048,0,206.363215255,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,J.K. Dobbins,J.K. Dobbins,rushing_yards,674.5,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,674.5,-110,1.9090909090909092,,,674.5,Over -110|Under -110,0.5,1.047619048,0,206.363215255,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Jacory Croskey-Merritt,Jacory Croskey-Merritt,rushing_yards,546.40951,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,525.5,-125,1.8,1530370640,2219153608,525.5,Over -125|Under 105,0.532467532,1.043360434,0.130053128,160.776678453,0.305949911424,20.909509982,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Jacory Croskey-Merritt,Jacory Croskey-Merritt,rushing_yards,546.40951,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,525.5,105,2.05,1530370640,2219153609,525.5,Over -125|Under 105,0.467532468,1.043360434,-0.130053128,160.776678453,0.305949911424,20.909509982,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Jacory Croskey-Merritt,Jacory Croskey-Merritt,rushing_yards,550.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,550.5,-110,1.91,2658875241,4226066100,550.5,Over -110|Under -110,0.5,1.047619048,0,168.425426239,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Jacory Croskey-Merritt,Jacory Croskey-Merritt,rushing_yards,550.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,550.5,-110,1.91,2658875241,4226066102,550.5,Over -110|Under -110,0.5,1.047619048,0,168.425426239,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Jacory Croskey-Merritt,Jacory Croskey-Merritt,rushing_yards,550.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,550.5,-115,1.86957,89fe4fca-0ac3-3c3c-a452-7f271d2d705d,38959143-6a9d-34b3-9a2d-7eba09dbb658,550.5,Over -115|Under -115,0.5,1.069767442,0,168.425426239,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Jacory Croskey-Merritt,Jacory Croskey-Merritt,rushing_yards,550.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,550.5,-115,1.86957,89fe4fca-0ac3-3c3c-a452-7f271d2d705d,9c39e13d-266c-3323-9de0-c9fc0cfaa263,550.5,Over -115|Under -115,0.5,1.069767442,0,168.425426239,0.305949911424,0,paired_two_way_proportional_devig_logistic
